url_path,views_total,views_unique
/norwegian-geotechnical-institute/BingCLAW_5.6.1,52,20
/norwegian-geotechnical-institute/BingCLAW_5.6.1/blob/main/README.md,15,4
/norwegian-geotechnical-institute/BingCLAW_5.6.1/blob/main/storegga_ini.tt3,11,3
/norwegian-geotechnical-institute/BingCLAW_5.6.1/blob/main/setrun.py,10,5
/norwegian-geotechnical-institute/BingCLAW_5.6.1/tree/main/BingClaw_fortfile_display_example,9,5
/norwegian-geotechnical-institute/BingCLAW_5.6.1/tree/main/.github/workflows,7,2
/norwegian-geotechnical-institute/BingCLAW_5.6.1/blob/main/PaleoNorthAtlantic.tt3.gz,5,4
/norwegian-geotechnical-institute/BingCLAW_5.6.1/tree/main/.github,5,1
/norwegian-geotechnical-institute/BingCLAW_5.6.1/tree/main,4,2
/norwegian-geotechnical-institute/BingCLAW_5.6.1/blob/v1.0.2/README.md,4,1
