url_path,views_total,views_unique
/norwegian-geotechnical-institute/BingCLAW_5.6.1/tree/main/BingClaw_fortfile_display_example,65,5
/norwegian-geotechnical-institute/BingCLAW_5.6.1,44,10
/norwegian-geotechnical-institute/BingCLAW_5.6.1/blob/github-repo-stats/norwegian-geotechnical-institute/BingCLAW_5.6.1/ghrs-data/views_clones_aggregate.csv,25,5
/norwegian-geotechnical-institute/BingCLAW_5.6.1/blob/main/BingClaw_fortfile_display_example/one_fortfile_2_png.sh,18,3
/norwegian-geotechnical-institute/BingCLAW_5.6.1/blob/github-repo-stats/norwegian-geotechnical-institute/BingCLAW_5.6.1/latest-report/report.pdf,10,3
/norwegian-geotechnical-institute/BingCLAW_5.6.1/blob/main/BingClaw_fortfile_display_example/make_all_png_files.sh,10,3
/norwegian-geotechnical-institute/BingCLAW_5.6.1/blob/main/README.md,9,3
/norwegian-geotechnical-institute/BingCLAW_5.6.1/blob/main/storegga_ini.tt3,9,3
/norwegian-geotechnical-institute/BingCLAW_5.6.1/tree/main,9,3
/norwegian-geotechnical-institute/BingCLAW_5.6.1/tree/main/BingClaw_fortfile_display_example/sct3,9,2
