url_path,views_total,views_unique
/norwegian-geotechnical-institute/BingCLAW_5.6.1,27,8
/norwegian-geotechnical-institute/BingCLAW_5.6.1/tree/github-repo-stats,9,1
/norwegian-geotechnical-institute/BingCLAW_5.6.1/compare/github-repo-stats,8,1
/norwegian-geotechnical-institute/BingCLAW_5.6.1/tree/main,6,1
/norwegian-geotechnical-institute/BingCLAW_5.6.1/tree/main/absolute_initial_tauy_example,6,1
/norwegian-geotechnical-institute/BingCLAW_5.6.1/branches,5,1
/norwegian-geotechnical-institute/BingCLAW_5.6.1/blob/github-repo-stats/norwegian-geotechnical-institute/BingCLAW_5.6.1/latest-report/report.pdf,4,2
/norwegian-geotechnical-institute/BingCLAW_5.6.1/blob/main/README.md,4,2
/norwegian-geotechnical-institute/BingCLAW_5.6.1/tree/github-repo-stats/norwegian-geotechnical-institute/BingCLAW_5.6.1/ghrs-data/snapshots,4,1
/norwegian-geotechnical-institute/BingCLAW_5.6.1/upload,4,1
