url_path,views_total,views_unique
/norwegian-geotechnical-institute/BingCLAW_5.6.1,57,22
/norwegian-geotechnical-institute/BingCLAW_5.6.1/blob/main/README.md,16,5
/norwegian-geotechnical-institute/BingCLAW_5.6.1/tree/main/BingClaw_fortfile_display_example,12,5
/norwegian-geotechnical-institute/BingCLAW_5.6.1/blob/main/setrun.py,11,5
/norwegian-geotechnical-institute/BingCLAW_5.6.1/blob/main/storegga_ini.tt3,11,4
/norwegian-geotechnical-institute/BingCLAW_5.6.1/tree/main/.github/workflows,8,2
/norwegian-geotechnical-institute/BingCLAW_5.6.1/blob/main/BingClaw_fortfile_display_example/example_q0179.png,6,3
/norwegian-geotechnical-institute/BingCLAW_5.6.1/blob/main/BingClaw_fortfile_display_example/gmt6_one_fortfile_2_png.sh,5,3
/norwegian-geotechnical-institute/BingCLAW_5.6.1/tree/main/BingClaw_fortfile_display_example/sct3,5,3
/norwegian-geotechnical-institute/BingCLAW_5.6.1/tree/main/.github,5,1
