url_path,views_total,views_unique
/norwegian-geotechnical-institute/BingCLAW_5.6.1,13,11
/norwegian-geotechnical-institute/BingCLAW_5.6.1/tree/main/BingClaw_fortfile_display_example,10,4
/norwegian-geotechnical-institute/BingCLAW_5.6.1/tree/main,7,3
/norwegian-geotechnical-institute/BingCLAW_5.6.1/blob/main/.github/workflows/github-repo-stats.yml,7,2
/norwegian-geotechnical-institute/BingCLAW_5.6.1/tree/main/.github/workflows,7,2
/norwegian-geotechnical-institute/BingCLAW_5.6.1/blob/main/BingClaw_fortfile_display_example/README.md,6,1
/norwegian-geotechnical-institute/BingCLAW_5.6.1/blob/github-repo-stats/norwegian-geotechnical-institute/BingCLAW_5.6.1/latest-report/report.pdf,4,1
/norwegian-geotechnical-institute/BingCLAW_5.6.1/blob/main/BingClaw_fortfile_display_example/sct3/Grid2D.py,4,1
/norwegian-geotechnical-institute/BingCLAW_5.6.1/blame/main/.github/workflows/github-repo-stats.yml,3,1
/norwegian-geotechnical-institute/BingCLAW_5.6.1/blob/github-repo-stats/norwegian-geotechnical-institute/BingCLAW_5.6.1/latest-report/report_for_pdf.html,2,1
