url_path,views_total,views_unique
/norwegian-geotechnical-institute/BingCLAW_5.6.1,18,9
/norwegian-geotechnical-institute/BingCLAW_5.6.1/blob/main/BingClaw5.6.1_singlesource.tar,6,3
/norwegian-geotechnical-institute/BingCLAW_5.6.1/tree/main,6,3
/norwegian-geotechnical-institute/BingCLAW_5.6.1/releases/tag/v1.0.3,2,1
/norwegian-geotechnical-institute/BingCLAW_5.6.1/tree/v1.0.2,2,1
/norwegian-geotechnical-institute/BingCLAW_5.6.1/blob/main/LICENSE.md,1,1
/norwegian-geotechnical-institute/BingCLAW_5.6.1/commit/6ed82ab7bf255491b421506d172c6369f226df05,1,1
/norwegian-geotechnical-institute/BingCLAW_5.6.1/pulls,1,1
/norwegian-geotechnical-institute/BingCLAW_5.6.1/releases/tag/v1.0.0,1,1
/norwegian-geotechnical-institute/BingCLAW_5.6.1/releases/tag/v1.0.2,1,1
