url_path,views_total,views_unique
/norwegian-geotechnical-institute/BingCLAW_5.6.1,22,13
/norwegian-geotechnical-institute/BingCLAW_5.6.1/tree/main/BingClaw_fortfile_display_example,17,4
/norwegian-geotechnical-institute/BingCLAW_5.6.1/blob/main/setrun.py,7,2
/norwegian-geotechnical-institute/BingCLAW_5.6.1/blob/main/PaleoNorthAtlantic.tt3.gz,6,2
/norwegian-geotechnical-institute/BingCLAW_5.6.1/blob/main/storegga_ini.tt3,6,2
/norwegian-geotechnical-institute/BingCLAW_5.6.1/tree/main/.github/workflows,5,2
/norwegian-geotechnical-institute/BingCLAW_5.6.1/blob/main/BingClaw_fortfile_display_example/example_q0179.png,4,2
/norwegian-geotechnical-institute/BingCLAW_5.6.1/blob/main/BingClaw_fortfile_display_example/one_fortfile_2_png.sh,4,2
/norwegian-geotechnical-institute/BingCLAW_5.6.1/blob/v1.0.0/storegga_ini.tt3,4,1
/norwegian-geotechnical-institute/BingCLAW_5.6.1/tree/main,3,1
