url_path,views_total,views_unique
/norwegian-geotechnical-institute/BingCLAW_5.6.1,39,8
/norwegian-geotechnical-institute/BingCLAW_5.6.1/tree/github-repo-stats,14,1
/norwegian-geotechnical-institute/BingCLAW_5.6.1/tree/main,10,1
/norwegian-geotechnical-institute/BingCLAW_5.6.1/tree/github-repo-stats/norwegian-geotechnical-institute/BingCLAW_5.6.1,8,2
/norwegian-geotechnical-institute/BingCLAW_5.6.1/branches,8,1
/norwegian-geotechnical-institute/BingCLAW_5.6.1/compare/github-repo-stats,8,1
/norwegian-geotechnical-institute/BingCLAW_5.6.1/blob/github-repo-stats/norwegian-geotechnical-institute/BingCLAW_5.6.1/latest-report/report.pdf,7,2
/norwegian-geotechnical-institute/BingCLAW_5.6.1/releases,7,1
/norwegian-geotechnical-institute/BingCLAW_5.6.1/tree/github-repo-stats/norwegian-geotechnical-institute/BingCLAW_5.6.1/ghrs-data,7,1
/norwegian-geotechnical-institute/BingCLAW_5.6.1/tree/github-repo-stats/norwegian-geotechnical-institute/BingCLAW_5.6.1/ghrs-data/snapshots,7,1
