url_path,views_total,views_unique
/norwegian-geotechnical-institute/BingCLAW_5.6.1/tree/main/BingClaw_fortfile_display_example,54,7
/norwegian-geotechnical-institute/BingCLAW_5.6.1,37,14
/norwegian-geotechnical-institute/BingCLAW_5.6.1/tree/main,22,7
/norwegian-geotechnical-institute/BingCLAW_5.6.1/blob/main/setrun.py,22,4
/norwegian-geotechnical-institute/BingCLAW_5.6.1/blob/main/storegga_ini.tt3,17,4
/norwegian-geotechnical-institute/BingCLAW_5.6.1/blob/main/README.md,10,4
/norwegian-geotechnical-institute/BingCLAW_5.6.1/blob/main/PaleoNorthAtlantic.tt3.gz,10,3
/norwegian-geotechnical-institute/BingCLAW_5.6.1/blob/main/BingClaw5.6.1_singlesource.tar,9,2
/norwegian-geotechnical-institute/BingCLAW_5.6.1/tree/main/BingClaw_fortfile_display_example/sct3,8,2
/norwegian-geotechnical-institute/BingCLAW_5.6.1/blob/main/BingClaw_fortfile_display_example/sct3/io.py,6,1
