url_path,views_total,views_unique
/norwegian-geotechnical-institute/BingCLAW_5.6.1,26,8
/norwegian-geotechnical-institute/BingCLAW_5.6.1/blob/github-repo-stats/norwegian-geotechnical-institute/BingCLAW_5.6.1/latest-report/report.pdf,11,2
/norwegian-geotechnical-institute/BingCLAW_5.6.1/tree/main/BingClaw_fortfile_display_example,10,3
/norwegian-geotechnical-institute/BingCLAW_5.6.1/tree/github-repo-stats/norwegian-geotechnical-institute/BingCLAW_5.6.1,8,2
/norwegian-geotechnical-institute/BingCLAW_5.6.1/tree/github-repo-stats/norwegian-geotechnical-institute/BingCLAW_5.6.1/latest-report,8,2
/norwegian-geotechnical-institute/BingCLAW_5.6.1/tree/main/.github/workflows,7,3
/norwegian-geotechnical-institute/BingCLAW_5.6.1/branches,6,3
/norwegian-geotechnical-institute/BingCLAW_5.6.1/blob/main/LICENSE.md,6,1
/norwegian-geotechnical-institute/BingCLAW_5.6.1/blob/main/setrun.py,5,1
/norwegian-geotechnical-institute/BingCLAW_5.6.1/tree/github-repo-stats/norwegian-geotechnical-institute/BingCLAW_5.6.1/ghrs-data,4,2
