url_path,views_total,views_unique
/norwegian-geotechnical-institute/BingCLAW_5.6.1/tree/main/BingClaw_fortfile_display_example,22,5
/norwegian-geotechnical-institute/BingCLAW_5.6.1/blob/main/BingClaw_fortfile_display_example/sct3/io.py,20,5
/norwegian-geotechnical-institute/BingCLAW_5.6.1,15,10
/norwegian-geotechnical-institute/BingCLAW_5.6.1/tree/main,13,6
/norwegian-geotechnical-institute/BingCLAW_5.6.1/tree/main/.github/workflows,12,4
/norwegian-geotechnical-institute/BingCLAW_5.6.1/blob/main/.github/workflows/github-repo-stats.yml,9,3
/norwegian-geotechnical-institute/BingCLAW_5.6.1/blob/main/setrun.py,8,4
/norwegian-geotechnical-institute/BingCLAW_5.6.1/blob/main/storegga_ini.tt3,7,2
/norwegian-geotechnical-institute/BingCLAW_5.6.1/tree/main/BingClaw_fortfile_display_example/sct3,6,2
/norwegian-geotechnical-institute/BingCLAW_5.6.1/blob/main/BingClaw_fortfile_display_example/README.md,6,1
