url_path,views_total,views_unique
/norwegian-geotechnical-institute/BingCLAW_5.6.1/tree/main/BingClaw_fortfile_display_example,84,10
/norwegian-geotechnical-institute/BingCLAW_5.6.1,24,13
/norwegian-geotechnical-institute/BingCLAW_5.6.1/tree/main/BingClaw_fortfile_display_example/sct3,20,6
/norwegian-geotechnical-institute/BingCLAW_5.6.1/tree/main,18,4
/norwegian-geotechnical-institute/BingCLAW_5.6.1/blob/main/setrun.py,13,3
/norwegian-geotechnical-institute/BingCLAW_5.6.1/blob/main/BingClaw_fortfile_display_example/make_animated_gif_file.py,12,4
/norwegian-geotechnical-institute/BingCLAW_5.6.1/blob/main/BingClaw_fortfile_display_example/make_all_png_files.sh,12,3
/norwegian-geotechnical-institute/BingCLAW_5.6.1/blob/main/BingClaw5.6.1_singlesource.tar,11,3
/norwegian-geotechnical-institute/BingCLAW_5.6.1/blob/main/BingClaw_fortfile_display_example/gmt6_one_fortfile_2_png.sh,10,3
/norwegian-geotechnical-institute/BingCLAW_5.6.1/blob/main/BingClaw_fortfile_display_example/one_fortfile_2_png.sh,10,3
