url_path,views_total,views_unique
/norwegian-geotechnical-institute/BingCLAW_5.6.1/tree/main/BingClaw_fortfile_display_example,66,7
/norwegian-geotechnical-institute/BingCLAW_5.6.1,30,10
/norwegian-geotechnical-institute/BingCLAW_5.6.1/blob/main/setrun.py,24,4
/norwegian-geotechnical-institute/BingCLAW_5.6.1/tree/main/BingClaw_fortfile_display_example/sct3,20,2
/norwegian-geotechnical-institute/BingCLAW_5.6.1/blob/main/PaleoNorthAtlantic.tt3.gz,13,2
/norwegian-geotechnical-institute/BingCLAW_5.6.1/blob/main/BingClaw_fortfile_display_example/README.md,10,3
/norwegian-geotechnical-institute/BingCLAW_5.6.1/blob/main/README.md,8,2
/norwegian-geotechnical-institute/BingCLAW_5.6.1/tree/main,7,3
/norwegian-geotechnical-institute/BingCLAW_5.6.1/blob/main/BingClaw_fortfile_display_example/one_fortfile_2_png.sh,6,2
/norwegian-geotechnical-institute/BingCLAW_5.6.1/blob/main/BingClaw_fortfile_display_example/sct3/Grid2D.py,6,2
