url_path,views_total,views_unique
/norwegian-geotechnical-institute/BingCLAW_5.6.1/tree/main/BingClaw_fortfile_display_example,37,8
/norwegian-geotechnical-institute/BingCLAW_5.6.1/blob/main/BingClaw_fortfile_display_example/sct3/io.py,20,5
/norwegian-geotechnical-institute/BingCLAW_5.6.1/blob/main/setrun.py,20,5
/norwegian-geotechnical-institute/BingCLAW_5.6.1/tree/main,19,8
/norwegian-geotechnical-institute/BingCLAW_5.6.1/blob/main/storegga_ini.tt3,19,4
/norwegian-geotechnical-institute/BingCLAW_5.6.1,15,10
/norwegian-geotechnical-institute/BingCLAW_5.6.1/tree/main/.github/workflows,12,4
/norwegian-geotechnical-institute/BingCLAW_5.6.1/blob/main/.github/workflows/github-repo-stats.yml,9,3
/norwegian-geotechnical-institute/BingCLAW_5.6.1/blob/main/README.md,8,4
/norwegian-geotechnical-institute/BingCLAW_5.6.1/blob/main/PaleoNorthAtlantic.tt3.gz,8,3
