url_path,views_total,views_unique
/norwegian-geotechnical-institute/BingCLAW_5.6.1,10,5
/norwegian-geotechnical-institute/BingCLAW_5.6.1/tree/github-repo-stats/norwegian-geotechnical-institute/BingCLAW_5.6.1,6,2
/norwegian-geotechnical-institute/BingCLAW_5.6.1/blob/github-repo-stats/norwegian-geotechnical-institute/BingCLAW_5.6.1/ghrs-data/views_clones_aggregate.csv,4,2
/norwegian-geotechnical-institute/BingCLAW_5.6.1/blob/github-repo-stats/norwegian-geotechnical-institute/BingCLAW_5.6.1/latest-report/report.pdf,4,1
/norwegian-geotechnical-institute/BingCLAW_5.6.1/blob/main/norwegian-geotechnical-institute/BingCLAW_5.6.1/ghrs-data/views_clones_aggregate.csv,3,1
/norwegian-geotechnical-institute/BingCLAW_5.6.1/branches,2,2
/norwegian-geotechnical-institute/BingCLAW_5.6.1/tree/github-repo-stats,2,2
/norwegian-geotechnical-institute/BingCLAW_5.6.1/actions,2,1
/norwegian-geotechnical-institute/BingCLAW_5.6.1/blob/github-repo-stats/norwegian-geotechnical-institute/BingCLAW_5.6.1/ghrs-data/snapshots/2023-06-19_131113_top_paths_snapshot.csv,2,1
/norwegian-geotechnical-institute/BingCLAW_5.6.1/blob/github-repo-stats/norwegian-geotechnical-institute/BingCLAW_5.6.1/ghrs-data/snapshots/2023-06-19_131113_top_referrers_snapshot.csv,2,1
