url_path,views_total,views_unique
/norwegian-geotechnical-institute/BingCLAW_5.6.1/tree/main/BingClaw_fortfile_display_example,62,8
/norwegian-geotechnical-institute/BingCLAW_5.6.1,41,15
/norwegian-geotechnical-institute/BingCLAW_5.6.1/blob/main/setrun.py,28,5
/norwegian-geotechnical-institute/BingCLAW_5.6.1/tree/main,24,8
/norwegian-geotechnical-institute/BingCLAW_5.6.1/blob/main/storegga_ini.tt3,24,6
/norwegian-geotechnical-institute/BingCLAW_5.6.1/blob/main/BingClaw_fortfile_display_example/sct3/io.py,20,5
/norwegian-geotechnical-institute/BingCLAW_5.6.1/blob/main/README.md,14,6
/norwegian-geotechnical-institute/BingCLAW_5.6.1/blob/main/PaleoNorthAtlantic.tt3.gz,12,4
/norwegian-geotechnical-institute/BingCLAW_5.6.1/tree/main/.github/workflows,12,4
/norwegian-geotechnical-institute/BingCLAW_5.6.1/tree/main/BingClaw_fortfile_display_example/sct3,10,3
