url_path,views_total,views_unique
/norwegian-geotechnical-institute/BingCLAW_5.6.1,58,18
/norwegian-geotechnical-institute/BingCLAW_5.6.1/blob/main/setrun.py,17,4
/norwegian-geotechnical-institute/BingCLAW_5.6.1/tree/main/BingClaw_fortfile_display_example,15,4
/norwegian-geotechnical-institute/BingCLAW_5.6.1/blob/main/storegga_ini.tt3,9,4
/norwegian-geotechnical-institute/BingCLAW_5.6.1/tree/main/.github/workflows,8,2
/norwegian-geotechnical-institute/BingCLAW_5.6.1/blob/main/BingClaw_fortfile_display_example/example_q0179.png,7,4
/norwegian-geotechnical-institute/BingCLAW_5.6.1/blob/main/BingClaw_fortfile_display_example/gmt6_one_fortfile_2_png.sh,6,4
/norwegian-geotechnical-institute/BingCLAW_5.6.1/tree/main/BingClaw_fortfile_display_example/sct3,6,3
/norwegian-geotechnical-institute/BingCLAW_5.6.1/blob/main/README.md,6,2
/norwegian-geotechnical-institute/BingCLAW_5.6.1/blob/main/BingClaw_fortfile_display_example/sct3/Grid2D.py,5,3
